problem_id,ascents,ratings,ratings_average,popularity,featured
6760,51,42,3.0,459,false
6761,24,12,2.8,188,false
6762,27,20,3.7,369,false
6763,33,17,3.1,317,false
6764,34,20,3.2,348,false
6765,25,9,2.9,210,false
6766,,4,,0,false
6767,,3,,0,false
6768,,3,,0,false
6769,,3,,0,false
6770,,3,,0,false
6771,3,1,3.0,27,false
6772,,3,,0,false
6773,9,4,2.8,70,false
6774,10,1,3.0,90,false
6775,,2,3.5,0,false
6776,15,9,3.3,163,false
6777,24,21,3.3,261,false
6778,57,57,3.8,823,true
6779,13,18,3.7,177,false
6780,5,6,2.8,39,false
6781,5,5,3.4,57,false
6782,13,20,3.4,150,false
6783,12,4,4.0,192,false
6784,13,3,4.0,208,false
6785,13,1,2.0,52,false
6786,13,5,3.0,117,false
6787,17,6,3.7,232,false
6788,5,1,3.0,45,false
6789,,2,,0,false
6790,,5,,0,false
6791,,4,,0,false
6792,,1,4.0,0,false
6793,,4,,0,false
6794,,3,,0,false
6795,,2,,0,false
6796,3,2,2.5,18,false
6797,,1,,0,false
6798,7,2,2.0,28,false
6799,,1,,0,false
6800,44,23,3.0,396,true
6801,31,13,3.5,379,false
6802,10,9,2.7,72,false
6803,8,8,3.4,92,false
6804,44,22,3.0,396,true
6805,56,47,3.6,725,true
6806,60,36,2.9,504,true
6807,45,32,2.7,328,false
6808,,2,,0,false
6809,14,3,3.0,126,false
6810,20,5,3.2,204,false
6811,,2,,0,false
6812,,10,,0,false
6813,,4,,0,false
6814,,8,,0,false
6815,,4,,0,false
6816,,2,,0,false
6817,4,2,5.0,100,false
6818,,1,,0,false
6819,,2,,0,false
6820,,5,,0,false
6822,,6,,0,false
6823,7,1,4.0,112,false
6824,10,2,4.5,202,false
6825,,1,,0,false
6826,,1,3.0,0,false
6827,5,2,3.0,45,false
6828,,6,,0,false
6829,,1,,0,false
6830,,5,,0,false
6831,2,2,2.5,12,false
6832,29,15,3.6,375,false
6833,12,6,3.3,130,false
6834,17,6,3.7,232,false
6835,43,24,3.6,557,true
6836,8,4,2.8,62,false
6837,37,25,3.6,479,true
6838,28,14,3.1,269,false
6839,24,13,3.3,261,false
6840,25,9,3.1,240,false
6842,15,2,3.5,183,false
6843,17,2,4.0,272,false
6844,18,7,2.9,151,false
6845,18,6,2.8,141,false
6846,21,11,3.2,215,false
6847,16,2,3.5,196,false
6848,16,3,3.0,144,false
6850,29,22,3.2,296,false
6851,9,15,2.7,65,false
6852,13,16,3.4,150,false
6853,68,77,3.9,1034,true
6854,13,12,3.5,159,false
6855,20,7,2.6,135,false
6856,19,6,3.7,260,false
6857,18,6,2.5,112,false
6858,22,9,2.8,172,false
6859,16,5,3.2,163,false
6860,,2,4.0,0,false
6861,,1,5.0,0,false
6862,9,3,3.0,81,false
6863,,8,,0,false
6864,,9,,0,false
6865,,1,2.0,0,false
6866,,1,3.0,0,false
6867,,1,4.0,0,false
6868,20,12,3.1,192,false
6869,17,6,2.2,82,false
6870,16,5,2.2,77,false
6871,13,4,3.3,141,false
6872,20,6,2.2,96,false
6873,24,8,3.3,261,false
6874,15,26,3.4,173,false
6875,9,9,3.7,123,false
6876,4,3,3.7,54,false
6877,15,15,3.1,144,false
6878,,,,0,false
6879,,,,0,false
6880,5,7,3.7,68,false
6881,38,34,3.3,413,false
6882,21,22,3.7,287,false
6883,,,,0,false
6884,,,,0,false
6885,4,3,3.3,43,false
6886,12,10,2.9,100,false
6887,16,16,3.2,163,false
6888,30,31,3.7,410,false
6889,21,21,3.0,189,false
6890,,1,2.0,0,false
6891,1,2,3.0,9,false
6892,13,13,3.6,168,false
6893,17,16,3.2,174,false
6894,,3,2.3,0,false
6895,17,5,3.8,245,false
6896,15,4,3.3,163,false
6897,4,3,3.7,54,false
6898,11,10,3.4,127,false
6899,3,3,3.7,41,false
6900,,,,0,false
6901,13,1,3.0,117,false
6902,,6,,0,false
6903,16,5,4.0,256,false
6904,12,2,3.0,108,false
6905,14,3,3.0,126,false
6906,13,3,2.7,94,false
6907,11,5,2.6,74,false
6908,12,3,3.0,108,false
6909,11,3,3.0,99,false
6910,,1,3.0,0,false
6911,,1,3.0,0,false
6912,,1,3.0,0,false
6913,,1,3.0,0,false
6914,,1,3.0,0,false
6915,,1,2.0,0,false
6916,,2,3.0,0,false
6917,,1,2.0,0,false
6918,9,2,3.0,81,false
6919,,1,3.0,0,false
6920,16,8,3.8,231,false
6921,16,6,3.2,163,false
6922,15,3,2.3,79,false
6923,,1,4.0,0,false
6924,,1,4.0,0,false
6925,,1,3.0,0,false
6926,4,2,4.0,64,false
6927,,3,,0,false
6928,,1,2.0,0,false
6929,14,6,3.5,171,false
6930,12,3,2.7,87,false
6931,12,3,3.0,108,false
6932,14,5,3.0,126,false
6933,14,5,2.6,94,false
6934,11,2,2.5,68,false
6935,11,3,3.3,119,false
6936,14,5,3.0,126,false
6937,,1,5.0,0,false
6938,19,20,3.2,194,false
6939,27,25,3.1,259,false
6940,,,,0,false
6941,,1,5.0,0,false
6942,,1,3.0,0,false
6943,10,3,3.0,90,false
6944,,1,3.0,0,false
6945,11,2,3.0,99,false
6946,12,3,3.3,130,false
6947,9,2,4.0,144,false
6948,,1,3.0,0,false
6949,,1,3.0,0,false
6950,30,29,3.0,270,false
6951,20,20,4.1,336,false
6952,17,22,3.5,208,false
6953,,,,0,false
6954,21,8,3.4,242,false
6955,8,6,4.0,128,false
6956,,,,0,false
6957,12,5,3.0,108,false
6958,14,3,2.7,102,false
6959,14,8,3.4,161,false
6960,10,2,4.0,160,false
6961,5,1,4.0,80,false
6962,14,13,3.1,134,false
6963,25,28,3.5,306,false
6964,1,1,4.0,16,false
6965,,1,4.0,0,false
6966,,1,3.0,0,false
6967,,2,4.0,0,false
6968,,1,3.0,0,false
6969,,1,2.0,0,false
6970,,2,3.0,0,false
6971,,1,3.0,0,false
6972,8,1,3.0,72,false
6973,,1,4.0,0,false
6974,4,1,3.0,36,false
6975,,1,4.0,0,false
6976,,1,3.0,0,false
6977,,1,4.0,0,false
6978,11,11,2.2,53,false
6979,2,3,2.7,14,false
6980,17,21,3.8,245,false
6981,34,38,3.3,370,false
6982,31,32,3.4,358,false
6983,,1,4.0,0,false
6984,,1,4.0,0,false
6985,,1,4.0,0,false
6986,,1,3.0,0,false
6987,,4,,0,false
6988,,1,4.0,0,false
6989,,1,3.0,0,false
6990,13,1,4.0,208,false
6991,12,1,4.0,192,false
6992,43,42,3.9,654,true
6993,39,51,3.4,450,false
6994,48,51,3.4,554,false
6995,11,9,4.0,176,false
6996,3,1,4.0,48,false
6997,,,,0,false
6998,,,,0,false
6999,,,,0,false
7000,15,5,3.4,173,false
7001,12,4,2.8,94,false
7002,14,5,2.8,109,false
7003,13,4,3.0,117,false
7004,,,,0,false
7005,47,39,3.7,643,true
7006,6,5,3.4,69,false
7007,9,2,2.0,36,false
7008,20,5,3.6,259,false
7009,11,4,3.8,158,false
7010,61,52,3.3,664,true
7011,35,48,3.7,479,false
7012,1,3,3.7,13,false
7013,2,2,3.5,24,false
7014,13,2,3.0,117,false
7015,6,1,5.0,150,false
7016,10,3,3.0,90,false
7017,11,4,3.0,99,false
7018,,1,5.0,0,false
7019,12,13,3.5,147,false
7020,3,1,4.0,48,false
7021,,1,3.0,0,false
7022,2,1,2.0,8,false
7023,6,4,2.8,47,false
7024,,,,0,false
7025,24,16,3.9,365,false
7027,8,8,4.1,134,false
7028,25,32,3.9,380,false
7029,9,16,3.6,116,false
7030,36,26,3.7,492,false
7031,26,17,3.1,249,false
7032,48,35,2.9,403,false
7033,14,9,3.4,161,false
7034,1,1,4.0,16,false
7035,4,1,4.0,64,false
7036,9,6,3.0,81,false
7037,1,3,3.7,13,false
7038,5,6,3.3,54,false
7039,10,12,2.8,78,false
7040,5,4,3.3,54,false
7041,,3,2.3,0,false
7042,7,19,3.3,76,false
7043,65,88,3.7,889,true
7044,16,22,3.1,153,false
7045,43,54,4.5,870,true
7046,64,82,4.7,1413,true
7047,7,7,4.9,168,false
7048,2,2,4.0,32,false
7049,5,5,3.2,51,false
7050,11,11,3.5,134,false
7051,75,69,4.0,1200,true
7052,23,25,3.9,349,false
7053,3,6,2.7,21,false
7054,14,12,3.0,126,false
7055,26,25,3.2,266,false
7056,8,11,2.9,67,false
7057,10,6,2.7,72,false
7058,5,10,2.9,42,false
7059,27,33,4.0,432,false
7060,82,83,2.7,597,false
7061,5,8,2.5,31,false
7062,192,194,3.2,1966,true
7063,38,37,3.6,492,false
7064,6,5,3.8,86,false
7065,30,29,3.0,270,false
7066,37,49,3.8,534,false
7067,,1,4.0,0,false
7068,64,73,3.7,876,true
7069,50,46,4.0,800,true
7070,13,13,3.8,187,false
7071,65,72,3.8,938,true
7072,11,9,3.6,142,false
7073,6,6,3.3,65,false
7074,11,17,2.5,68,false
7075,18,22,3.8,259,false
7076,5,3,2.7,36,false
7077,44,44,3.1,422,false
7078,9,10,3.1,86,false
7079,5,6,3.5,61,false
7080,106,120,4.0,1696,true
7081,10,10,3.5,122,false
7082,25,31,4.1,420,false
7083,20,14,3.1,192,false
7084,4,3,3.0,36,false
7085,58,66,3.2,593,false
7086,,1,4.0,0,false
7087,2,5,2.0,8,false
7088,75,84,3.7,1026,true
7089,72,82,3.6,933,true
7091,35,38,3.9,532,false
7092,,,,0,false
7093,,,,0,false
7094,9,13,3.9,136,false
7095,4,5,3.0,36,false
7096,3,1,4.0,48,false
7097,33,20,3.8,476,false
7098,22,13,3.5,269,false
7099,29,15,3.7,397,false
7100,11,5,3.6,142,false
7101,14,7,2.7,102,false
7102,31,18,3.3,337,false
7103,19,10,3.4,219,false
7104,35,22,3.4,404,false
7105,20,12,3.5,245,false
7106,40,31,3.2,409,false
7107,38,24,2.8,297,false
7108,4,2,4.0,64,false
7109,58,48,2.9,487,false
7110,20,11,3.7,273,false
7111,34,19,3.1,326,false
7112,65,33,2.8,509,false
7113,55,24,2.9,462,false
7114,56,30,3.1,538,false
7115,13,7,3.0,117,false
7116,15,10,2.7,109,false
7117,,,,0,false
7118,,,,0,false
7119,46,23,2.9,386,false
7120,17,6,3.5,208,false
7121,36,17,2.8,282,false
7122,37,18,2.8,290,false
7123,38,21,2.9,319,false
7124,48,23,2.9,403,false
7125,5,3,3.0,45,false
7126,27,24,2.8,211,false
7127,17,12,3.1,163,false
7128,29,27,3.4,335,false
7129,44,43,3.0,396,false
7130,,1,2.0,0,false
7131,1,1,4.0,16,false
7132,49,36,3.0,441,false
7133,1,1,5.0,25,false
7134,13,7,3.0,117,false
7135,5,3,3.7,68,false
7136,40,27,3.5,490,false
7137,28,21,3.1,269,false
7138,8,8,3.1,76,false
7139,49,30,2.9,412,false
7140,22,10,2.6,148,false
7141,46,26,3.5,563,false
7142,15,8,3.5,183,false
7143,36,20,2.8,282,false
7144,33,19,2.8,258,false
7145,,,,0,false
7146,13,6,3.2,133,false
7147,11,4,3.0,99,false
7148,14,5,3.4,161,false
7149,17,7,2.4,97,false
7150,,,,0,false
7151,,,,0,false
7152,2,2,2.5,12,false
7153,6,5,3.2,61,false
7154,17,10,3.2,174,false
7155,57,46,3.5,698,true
7156,39,41,3.5,477,false
7157,7,8,3.9,106,false
7158,109,103,3.7,1492,true
7159,36,33,3.6,466,false
7160,50,45,3.6,648,true
7161,,,,0,false
7162,,,,0,false
7163,81,84,3.6,1049,true
7164,27,16,2.9,227,false
7165,29,15,2.7,211,false
7166,18,15,3.1,172,false
7167,12,9,3.8,173,false
7168,28,19,3.9,425,false
7169,8,4,2.3,42,false
7170,2,4,2.8,15,false
7171,,1,3.0,0,false
7172,8,8,2.9,67,false
7173,23,12,2.7,167,false
7174,24,12,3.3,261,false
7175,17,10,3.9,258,false
7176,,,,0,false
7177,61,65,3.4,705,true
7178,20,10,3.2,204,false
7179,21,9,3.7,287,false
7180,19,9,2.7,138,false
7181,19,9,3.0,171,false
7182,23,11,2.5,143,false
7183,12,7,3.3,130,false
7184,,1,3.0,0,false
7185,,,,0,false
7186,27,13,2.9,227,false
7187,35,23,3.3,381,false
7188,27,16,3.0,243,false
7189,7,5,3.0,63,false
7190,23,13,1.9,83,false
7191,,,,0,false
7192,31,15,3.3,337,false
7193,29,17,3.2,296,false
7194,27,15,3.7,369,false
7195,19,10,3.4,219,false
7196,24,10,3.0,216,false
7197,31,14,4.1,521,false
7198,23,9,2.9,193,false
7199,16,6,3.5,196,false
7200,15,11,3.9,228,false
7201,29,18,3.3,315,false
7202,21,12,2.8,164,false
7203,32,22,4.2,564,false
7204,,,,0,false
7205,23,15,3.0,207,false
7206,44,31,3.2,450,false
7207,17,12,2.9,142,false
7208,,,,0,false
7209,38,30,3.2,389,false
7210,,,,0,false
7211,16,12,2.9,134,false
7212,41,34,2.6,277,false
7213,38,33,2.9,319,false
7214,,,,0,false
7215,33,21,3.1,317,false
7216,4,3,3.0,36,false
7217,26,22,3.1,249,false
7218,10,10,3.3,108,false
7219,,1,2.0,0,false
7220,,1,4.0,0,false
7221,,1,4.0,0,false
7222,19,2,2.0,76,false
7223,22,3,3.0,198,false
7224,20,2,3.0,180,false
7225,23,1,3.0,207,false
7226,20,2,2.5,125,false
7227,22,2,3.0,198,false
7228,19,2,3.0,171,false
7229,,17,,0,false
7230,16,1,3.0,144,false
7231,17,1,3.0,153,false
7232,17,9,2.7,123,false
7233,2,2,3.0,18,false
7234,3,2,3.0,27,false
7235,13,6,2.8,101,false
7236,12,5,3.0,108,false
7237,18,2,3.0,162,false
7238,14,3,3.7,191,false
7239,14,2,3.0,126,false
7240,12,4,3.8,173,false
7241,14,2,2.5,87,false
7242,13,2,3.0,117,false
7243,13,3,3.3,141,false
7244,12,2,3.0,108,false
7245,,11,,0,false
7246,,11,,0,false
7247,,10,,0,false
7248,,10,,0,false
7249,,7,,0,false
7250,,9,,0,false
7251,8,2,3.5,98,false
7252,6,1,5.0,150,false
7253,7,1,5.0,175,false
7254,9,2,3.0,81,false
7255,,8,,0,false
7256,,5,,0,false
7257,6,1,2.0,24,false
7258,6,1,2.0,24,false
7259,7,1,3.0,63,false
7260,,5,,0,false
7261,,6,,0,false
7262,7,1,3.0,63,false
7263,8,1,3.0,72,false
7264,7,1,3.0,63,false
7265,3,3,4.0,48,false
7266,15,6,2.7,109,false
7267,13,6,3.2,133,false
7268,,,,0,false
7269,15,9,2.2,72,false
7270,17,9,2.8,133,false
7271,7,2,4.0,112,false
7272,,,,0,false
7273,77,74,3.3,838,false
7274,32,19,3.4,369,false
7275,21,26,3.3,228,false
7276,17,15,3.0,153,false
7277,11,5,2.8,86,false
7278,12,10,3.0,108,false
7279,7,2,3.0,63,false
7280,7,6,2.3,37,false
7281,4,5,3.4,46,false
7282,6,6,2.2,29,false
7283,4,3,2.7,29,false
7284,8,8,3.3,87,false
7285,4,4,2.3,21,false
7286,3,4,2.3,15,false
7287,,2,2.0,0,false
7288,8,6,3.0,72,false
7289,15,15,3.1,144,false
7290,17,17,3.9,258,false
7291,4,3,2.7,29,false
7292,5,5,3.4,57,false
7293,,2,,0,false
7294,,1,3.0,0,false
7295,6,3,2.7,43,false
7296,12,6,2.7,87,false
7297,18,11,3.1,172,false
7298,,1,,0,false
7299,8,8,3.5,98,false
7300,9,5,2.8,70,false
7301,,1,3.0,0,false
7302,11,10,2.9,92,false
7303,9,6,3.2,92,false
7304,5,4,2.8,39,false
7305,12,12,3.8,173,false
7306,5,3,4.0,80,false
7307,31,36,4.0,496,true
7308,4,3,4.0,64,false
7309,5,5,3.4,57,false
7310,,,,0,false
7311,10,8,3.5,122,false
7312,7,10,3.3,76,false
7313,14,13,3.8,202,false
7314,12,13,3.1,115,false
7315,,1,3.0,0,false
7316,12,9,3.6,155,false
7317,,1,2.0,0,false
7318,,1,3.0,0,false
7319,,1,1.0,0,false
7320,,1,3.0,0,false
7321,,1,2.0,0,false
7322,,1,1.0,0,false
7323,,1,3.0,0,false
7324,,1,,0,false
7325,3,2,4.0,48,false
7326,,1,,0,false
7327,,1,,0,false
7328,,,,0,false
7329,1,3,3.0,9,false
7330,,,,0,false
7331,,3,3.7,0,false
7332,,,,0,false
7333,2,3,2.7,14,false
7334,3,5,3.0,27,false
7335,,,,0,false
7336,5,3,2.7,36,false
7337,2,2,3.0,18,false
7338,,,,0,false
7339,3,3,3.3,32,false
7340,2,1,3.0,18,false
7341,,1,,0,false
7342,1,1,3.0,9,false
7343,1,1,3.0,9,false
7344,2,1,3.0,18,false
7345,,1,,0,false
7346,,1,4.0,0,false
7347,,,,0,false
7348,21,24,3.5,257,false
7349,13,20,3.6,168,false
7350,3,2,4.0,48,false
7351,45,52,4.0,720,true
7352,,,,0,false
7353,,1,,0,false
7354,,,,0,false
7355,,,,0,false
7356,,,,0,false
7357,1,1,3.0,9,false
7358,2,1,3.0,18,false
7359,1,1,3.0,9,false
7360,,,,0,false
7361,,1,3.0,0,false
7362,2,3,2.7,14,false
7363,,1,3.0,0,false
7364,4,2,3.5,49,false
7365,2,1,3.0,18,false
7366,2,1,3.0,18,false
7367,2,2,3.5,24,false
7368,15,19,3.2,153,false
7369,4,6,3.5,49,false
7370,3,5,3.2,30,false
7371,7,5,3.0,63,false
7372,11,13,3.2,112,false
7373,3,4,3.0,27,false
7374,,1,,0,false
7375,10,11,3.5,122,false
7376,19,28,3.8,274,false
7377,4,3,3.3,43,false
7378,6,5,3.2,61,false
7379,3,5,4.2,52,false
7380,4,3,3.0,36,false
7381,,,,0,false
7382,5,1,3.0,45,false
7383,3,2,2.0,12,false
7384,3,1,3.0,27,false
7385,,,,0,false
7386,,,,0,false
7387,,,,0,false
7388,,,,0,false
7389,1,1,1.0,1,false
7390,,,,0,false
7391,1,1,4.0,16,false
7392,2,2,3.5,24,false
7393,3,7,3.4,34,false
7394,19,18,2.7,138,false
7395,2,4,3.3,21,false
7396,,1,4.0,0,false
7397,,,,0,false
7398,,1,3.0,0,false
7399,,1,4.0,0,false
7400,8,4,2.8,62,false
7401,6,3,2.7,43,false
7402,15,3,3.3,163,false
7403,171,142,3.1,1643,true
7404,1,3,3.0,9,false
7405,4,2,2.5,25,false
7406,4,2,4.0,64,false
7407,7,1,3.0,63,false
7408,3,3,3.7,41,false
7409,9,11,3.6,116,false
7410,4,6,3.3,43,false
7411,26,22,3.9,395,true
7412,17,19,3.3,185,false
7413,12,14,3.5,147,false
7414,4,3,3.7,54,false
7415,,1,3.0,0,false
7416,12,10,4.7,265,false
7417,6,5,2.8,47,false
7418,1,1,3.0,9,false
7419,,,,0,false
7420,,1,,0,false
7421,4,4,3.0,36,false
7422,,,,0,false
7423,,1,,0,false
7424,,1,,0,false
7425,,1,,0,false
7426,,2,,0,false
7427,,1,,0,false
7428,,2,,0,false
7429,1,1,3.0,9,false
7430,,1,3.0,0,false
7431,,,,0,false
7432,,,,0,false
7433,,,,0,false
7434,7,7,2.9,58,false
7435,,,,0,false
7436,28,37,3.8,404,true
7437,1,1,4.0,16,false
7438,43,41,3.0,387,false
7439,63,64,3.3,686,false
7440,25,32,3.6,324,false
7441,1,2,4.0,16,false
7442,1,7,3.4,11,false
7443,,1,4.0,0,false
7444,3,5,4.2,52,false
7445,1,2,4.5,20,false
7446,3,1,3.0,27,false
7447,3,1,2.0,12,false
7448,3,1,3.0,27,false
7449,4,2,3.5,49,false
7450,3,1,3.0,27,false
7451,5,2,3.0,45,false
7452,3,4,3.0,27,false
7453,5,3,3.0,45,false
7454,3,2,3.5,36,false
7455,11,9,3.1,105,false
7456,3,3,3.7,41,false
7457,13,13,3.2,133,false
7458,9,6,4.0,144,false
7459,13,8,3.1,124,false
7460,16,14,4.1,268,false
7461,74,70,3.7,1013,true
7462,,,,0,false
7463,2,2,3.5,24,false
7464,30,37,3.6,388,false
7465,2,3,3.3,21,false
7466,7,9,3.6,90,false
7467,12,9,3.6,155,false
7468,6,7,4.7,132,false
7469,3,9,2.7,21,false
7470,1,1,2.0,4,false
7471,,,,0,false
7472,,,,0,false
7473,3,2,4.0,48,false
7474,,,,0,false
7475,,,,0,false
7476,6,3,3.7,82,false
7477,22,23,3.7,301,false
7478,2,2,3.0,18,false
7479,20,22,3.5,245,false
7480,62,76,3.7,848,true
7481,14,7,3.3,152,false
7482,39,29,3.1,374,false
7483,23,17,2.8,180,false
7484,9,5,3.2,92,false
7485,12,13,2.6,81,false
7486,20,20,2.7,145,false
7487,87,80,3.1,836,true
7488,20,17,2.8,156,false
7489,4,1,2.0,16,false
7490,11,10,3.4,127,false
7491,3,7,3.0,27,false
7492,86,75,3.4,994,true
7493,38,33,3.3,413,true
7494,3,4,3.3,32,false
7495,145,146,3.8,2093,true
7496,34,27,3.2,348,false
7497,17,10,2.9,142,false
7498,3,3,3.0,27,false
7499,41,29,3.4,473,true
7500,2,5,2.8,15,false
7501,,3,2.7,0,false
7502,2,1,3.0,18,false
7503,25,16,2.7,182,false
7504,1,2,3.0,9,false
7505,13,5,3.0,117,false
7506,10,4,3.3,108,false
7507,13,5,3.0,117,false
7508,11,3,2.7,80,false
7509,3,3,2.7,21,false
7510,16,18,3.2,163,false
7511,9,10,4.0,144,false
7512,,,,0,false
7513,,,,0,false
7514,1,1,3.0,9,false
7515,,2,,0,false
7516,30,25,3.4,346,false
7517,5,4,3.5,61,false
7518,30,20,2.7,218,false
7519,23,15,3.6,298,false
7520,6,4,2.8,47,false
7521,11,3,3.0,99,false
7522,11,10,3.0,99,false
7523,6,6,3.2,61,false
7524,28,30,3.3,304,false
7525,7,11,3.3,76,false
7526,,1,,0,false
7527,3,3,3.0,27,false
7528,28,17,3.4,323,false
7529,1,1,4.0,16,false
7530,11,5,2.8,86,false
7531,,,,0,false
7532,8,3,2.7,58,false
7533,4,4,3.0,36,false
7534,5,2,3.0,45,false
7535,8,4,2.3,42,false
7536,9,2,3.0,81,false
7537,6,3,2.7,43,false
7538,6,2,3.5,73,false
7539,10,2,4.0,160,false
7540,,1,2.0,0,false
7541,3,6,4.5,60,false
7542,26,28,4.0,416,true
7543,77,91,3.8,1111,true
7544,5,9,3.8,72,false
7545,1,2,3.0,9,false
7546,11,13,3.9,167,false
7547,8,,,0,false
7548,4,,,0,false
7549,,,,0,false
7550,3,4,2.8,23,false
7551,23,27,4.0,368,false
7552,1,1,5.0,25,false
7553,4,5,3.2,40,false
7554,9,8,3.0,81,false
7555,62,57,3.5,759,true
7556,22,11,3.6,285,false
7557,20,9,3.6,259,false
7558,9,1,3.0,81,false
7559,5,3,2.7,36,false
7560,6,6,3.2,61,false
7561,4,2,3.5,49,false
7562,12,6,2.5,75,false
7563,11,5,2.6,74,false
7564,18,10,2.8,141,false
7565,11,6,3.0,99,false
7566,6,4,2.5,37,false
7567,5,4,3.5,61,false
7568,8,2,3.0,72,false
7569,5,3,3.7,68,false
7570,2,3,3.0,18,false
7571,,,,0,false
7572,2,3,2.3,10,false
7573,,,,0,false
7574,10,5,2.8,78,false
7575,13,8,3.4,150,false
7576,17,8,3.0,153,false
7577,4,2,3.5,49,false
7578,4,2,4.0,64,false
7579,4,2,4.0,64,false
7580,4,3,3.7,54,false
7581,4,2,2.5,25,false
7582,3,1,3.0,27,false
7583,3,1,3.0,27,false
7584,15,6,2.8,117,false
7585,,3,,0,false
7586,3,2,3.0,27,false
7587,2,1,3.0,18,false
7588,2,1,3.0,18,false
7589,2,1,3.0,18,false
7590,2,1,3.0,18,false
7591,3,2,2.5,18,false
7592,14,6,3.0,126,false
7593,1,2,3.5,12,false
7594,3,1,3.0,27,false
7595,26,17,2.7,189,false
7596,149,161,4.8,3432,true
7597,58,55,4.6,1227,true
7598,8,8,4.6,169,false
7599,25,23,3.4,289,false
7600,8,6,4.3,147,false
7601,10,5,4.0,160,false
7602,8,5,3.6,103,false
7603,15,9,3.3,163,false
7604,14,7,3.9,212,false
7605,9,4,2.5,56,false
7606,7,4,4.0,112,false
7607,7,3,2.7,51,false
7608,10,6,3.0,90,false
7609,22,13,3.5,269,false
7610,12,5,3.6,155,false
7611,13,10,3.8,187,false
7612,24,21,4.2,423,true
7613,10,5,2.6,67,false
7614,2,1,2.0,8,false
7615,4,1,4.0,64,false
7616,2,3,4.0,32,false
7617,2,1,3.0,18,false
7618,4,1,1.0,4,false
7619,2,2,3.0,18,false
7620,2,1,3.0,18,false
7621,6,1,3.0,54,false
7622,2,1,3.0,18,false
7623,5,5,3.4,57,false
7624,1,1,4.0,16,false
7625,180,160,2.9,1513,true
7626,15,10,2.8,117,false
7627,3,3,3.0,27,false
7628,4,1,3.0,36,false
7629,8,1,3.0,72,false
7630,3,1,3.0,27,false
7631,42,34,3.8,606,true
7632,8,6,3.7,109,false
7633,7,5,4.2,123,false
7634,8,3,3.3,87,false
7635,2,1,3.0,18,false
7636,6,1,3.0,54,false
7637,2,1,3.0,18,false
7638,,,,0,false
7639,10,10,3.4,115,false
7640,2,1,4.0,32,false
7641,12,24,3.3,130,false
7642,1,1,4.0,16,false
7643,,,,0,false
7644,2,1,4.0,32,false
7645,2,1,4.0,32,false
7646,,2,,0,false
7647,,2,,0,false
7648,,2,,0,false
7649,5,1,3.0,45,false
7650,2,1,3.0,18,false
7651,2,1,3.0,18,false
7652,2,1,3.0,18,false
7653,6,1,3.0,54,false
7654,2,1,4.0,32,false
7655,2,1,3.0,18,false
7656,26,9,3.7,355,false
7657,19,3,3.0,171,false
7658,18,3,4.0,288,false
7659,7,9,3.9,106,false
7660,2,2,2.0,8,false
7661,1,1,3.0,9,false
7662,5,5,4.2,88,false
7663,14,13,3.6,181,false
7664,12,2,4.0,192,false
7665,12,10,3.0,108,false
7666,3,3,2.7,21,false
7667,6,7,3.0,54,false
7669,11,8,3.3,119,false
7670,68,63,3.1,653,false
7671,1,2,3.0,9,false
7672,18,15,3.4,208,false
7673,,1,,0,false
7674,,,,0,false
7675,85,75,3.6,1101,false
7676,82,80,3.5,1004,false
7677,29,27,3.6,375,false
7678,131,135,4.3,2422,true
7679,43,37,4.2,758,false
7680,221,198,3.7,3025,true
7681,15,18,2.4,86,false
7682,208,215,4.7,4594,true
7683,,1,4.0,0,false
7684,,,,0,false
7685,33,33,4.0,528,false
7686,39,36,4.0,624,false
7687,6,7,3.9,91,false
7688,18,22,2.6,121,false
7689,1,3,2.7,7,false
7690,14,19,3.0,126,false
7691,1,1,4.0,16,false
7692,20,19,4.1,336,false
7695,10,14,3.8,144,false
7696,,,,0,false
7697,,,,0,false
7698,,,,0,false
7699,18,14,3.9,273,false
7700,2,3,3.3,21,false
7701,,,,0,false
7702,51,59,4.2,899,false
7703,23,19,4.3,425,false
7704,3,1,5.0,75,false
7705,1,1,1.0,1,false
7706,52,46,3.2,532,false
7707,20,23,3.8,288,false
7708,31,31,4.1,521,false
7709,2,2,4.5,40,false
7710,6,2,4.5,121,false
7711,70,61,3.3,762,false
7712,1,1,4.0,16,false
7713,2,4,3.3,21,false
7714,2,2,4.0,32,false
7715,12,2,1.5,27,false
7716,165,151,3.1,1585,false
7717,52,39,3.3,566,false
7718,3,2,3.5,36,false
7719,4,3,3.3,43,false
7720,8,8,2.6,54,false
7721,4,4,3.8,57,false
7722,9,6,4.0,144,false
7723,34,31,3.7,465,false
7724,13,12,3.8,187,false
7725,2,1,4.0,32,false
7726,21,17,4.0,336,false
7727,11,10,3.5,134,false
7728,10,10,3.8,144,false
7729,19,18,3.4,219,false
7730,1,4,3.0,9,false
7731,3,2,2.0,12,false
7732,70,68,3.5,857,false
7733,43,37,3.1,413,false
7734,11,7,3.3,119,false
7735,5,3,3.7,68,false
7736,2,3,4.0,32,false
7737,66,63,3.9,1003,false
7738,126,118,4.2,2222,true
7739,113,108,4.1,1899,false
7740,56,49,3.1,538,false
7741,58,57,2.8,454,false
7742,5,4,2.5,31,false
7743,87,89,4.2,1534,false
7744,135,126,3.6,1749,false
7745,58,64,4.2,1023,false
